id,model,topic,difficulty,format_pass,followup_valid,three_bullets,content_precision,content_recall,content_f1,key_term_recall,unsupported_rate,content_alignment,word_count,boilerplate,grammar_flag_count,grammar_flags,summary_opening
codex_0182,lora,safety_robustness,advanced,True,True,True,0.8533333333333334,0.8533333333333334,0.8533333333333335,0.8,0.10666666666666667,0.8460000000000002,124,True,0,,factual consistency checks uses targeted modeling
codex_0375,base,alignment_preference_learning,advanced,True,True,True,0.4032258064516129,0.3246753246753247,0.3597122302158273,0.3269230769230769,0.4838709677419355,0.37497746219897526,100,False,0,,preference data margins evaluated assess they
codex_0375,lora,alignment_preference_learning,advanced,True,True,True,0.5945945945945946,0.5714285714285714,0.5827814569536424,0.5576923076923077,0.28378378378378377,0.5965243835276948,123,True,0,,preference data margins uses targeted modeling
codex_0292,base,evaluation_metrics,intermediate,True,True,True,0.34615384615384615,0.20689655172413793,0.2589928057553957,0.22033898305084745,0.6153846153846154,0.26817273690825694,77,False,0,,expected calibration error ece measures well
codex_0292,lora,evaluation_metrics,intermediate,True,True,True,0.75,0.7241379310344828,0.736842105263158,0.6101694915254238,0.17857142857142858,0.7178619217535365,132,True,0,,expected calibration error useful measure whether
codex_0471,base,training_optimization,advanced,True,True,True,0.4,0.18666666666666668,0.2545454545454546,0.22,0.5714285714285714,0.27201298701298704,58,False,0,,curriculum fine-tuning orders examples based difficulty
codex_0471,lora,training_optimization,advanced,True,True,True,0.5416666666666666,0.52,0.5306122448979592,0.42,0.3888888888888889,0.5150340136054421,125,True,0,,curriculum fine-tuning uses targeted modeling mechanism
codex_0531,base,theory_generalization,advanced,True,True,True,0.4032258064516129,0.3472222222222222,0.373134328358209,0.3076923076923077,0.46774193548387094,0.3806423836154217,103,False,0,,sharpness-aware minimization evaluates effectiveness assessing optimization
codex_0531,lora,theory_generalization,advanced,True,True,True,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8653846153846154,0.09722222222222222,0.8850961538461538,119,True,0,,sharpness-aware minimization connects concrete technical mechanism
codex_0271,base,training_optimization,advanced,True,True,True,0.43859649122807015,0.33783783783783783,0.3816793893129771,0.2916666666666667,0.45614035087719296,0.383503247622874,83,False,0,,low-rank adapter dropout uses dropout within
codex_0271,lora,training_optimization,advanced,True,True,True,0.5072463768115942,0.47297297297297297,0.4895104895104895,0.4166666666666667,0.43478260869565216,0.48265556906861257,109,True,0,,low-rank adapter dropout uses targeted modeling
codex_0159,base,evaluation_metrics,advanced,True,True,True,0.3333333333333333,0.1875,0.24000000000000005,0.2641509433962264,0.5777777777777777,0.27337106918238996,67,False,0,,latency percentiles evaluate reliability under real-world
codex_0159,lora,evaluation_metrics,advanced,True,True,True,0.9024390243902439,0.925,0.9135802469135802,0.9056603773584906,0.08536585365853659,0.9117583644389902,124,True,0,,latency percentiles connects concrete technical mechanism
codex_0305,base,data_preprocessing,intermediate,True,True,True,0.3409090909090909,0.20270270270270271,0.2542372881355932,0.22,0.5227272727272727,0.279133281972265,74,False,0,,data augmentation used production increase coverage
codex_0305,lora,data_preprocessing,intermediate,True,True,True,0.8493150684931506,0.8378378378378378,0.8435374149659863,0.78,0.1506849315068493,0.8285197092535643,115,True,0,,data augmentation uses targeted modeling mechanism
codex_0283,base,evaluation_metrics,advanced,True,True,True,0.23076923076923078,0.10975609756097561,0.14876033057851243,0.11320754716981132,0.6923076923076923,0.16371193129340644,69,False,0,,expected calibration error vulnerable instability issues
codex_0283,lora,evaluation_metrics,advanced,True,True,True,0.7558139534883721,0.7926829268292683,0.7738095238095238,0.8490566037735849,0.20930232558139536,0.7951545163919013,135,True,0,,expected calibration error connects concrete technical
codex_0031,base,architectures,intro,False,True,False,0.2413793103448276,0.1917808219178082,0.21374045801526717,0.24489795918367346,0.5862068965517241,0.25153773012232006,96,False,0,,retrieval-augmented generation balances capability reliability using
codex_0031,lora,architectures,intro,True,True,True,0.9154929577464789,0.8904109589041096,0.9027777777777778,0.8775510204081632,0.07042253521126761,0.9004910414870173,125,True,0,,retrieval-augmented generation uses targeted modeling mechanism
codex_0267,base,architectures,intro,True,True,True,0.4,0.273972602739726,0.3252032520325203,0.2857142857142857,0.54,0.3355505226480836,84,False,0,,retrieval-augmented generation leverages external passages retrieved
codex_0267,lora,architectures,intro,True,True,True,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8775510204081632,0.0958904109589041,0.889250768800671,128,True,0,,retrieval-augmented generation uses targeted modeling mechanism
codex_0143,base,architectures,intro,False,True,False,0.42592592592592593,0.30666666666666664,0.35658914728682173,0.36,0.48148148148148145,0.3817312661498708,89,False,0,,encoder-decoder transformers balance capability reliability combining
codex_0143,lora,architectures,intro,True,True,True,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.9,0.10666666666666667,0.8949999999999999,129,True,0,,encoder-decoder transformers uses targeted modeling mechanism
codex_0334,base,alignment_preference_learning,intro,False,True,False,0.3,0.22388059701492538,0.2564102564102564,0.2608695652173913,0.6,0.27906354515050164,78,False,0,,regularization helps prevent large policy updates
codex_0334,lora,alignment_preference_learning,intro,True,True,True,0.9393939393939394,0.9253731343283582,0.9323308270676692,0.8913043478260869,0.045454545454545456,0.9254064013789415,116,True,0,,regularization uses targeted modeling mechanism preserve
codex_0141,base,architectures,intermediate,True,True,True,0.3142857142857143,0.24719101123595505,0.27672955974842767,0.2711864406779661,0.45714285714285713,0.31526291744711954,102,False,0,,grouped-query attention used balance between reducing
codex_0141,lora,architectures,intermediate,True,True,True,0.9069767441860465,0.8764044943820225,0.8914285714285715,0.847457627118644,0.05813953488372093,0.8880006194042457,128,True,0,,grouped-query attention becomes useful reduce kv-cache
codex_0057,base,theory_generalization,advanced,True,True,True,0.5813953488372093,0.35714285714285715,0.44247787610619477,0.2857142857142857,0.3953488372093023,0.42761297151089295,72,False,0,,bias-variance decomposition separates prediction error three
codex_0057,lora,theory_generalization,advanced,True,True,True,0.5,0.4714285714285714,0.4852941176470588,0.42857142857142855,0.4090909090909091,0.48695569136745603,114,True,0,,bias-variance decomposition uses targeted modeling mechanism
codex_0225,base,architectures,advanced,True,True,True,0.3220338983050847,0.2289156626506024,0.2676056338028169,0.25,0.5423728813559322,0.2917074480783003,83,False,0,,rotary positional embeddings support improved extrapolation
codex_0225,lora,architectures,advanced,True,True,True,0.9146341463414634,0.9036144578313253,0.9090909090909091,0.875,0.06097560975609756,0.9050582039911308,133,True,0,,rotary positional embeddings connects concrete technical
codex_0042,base,theory_generalization,intro,True,True,True,0.3404255319148936,0.23880597014925373,0.28070175438596495,0.28888888888888886,0.5531914893617021,0.30766455144954585,76,False,0,,out-of-distribution generalization measures robustness testing data
codex_0042,lora,theory_generalization,intro,True,True,True,0.8840579710144928,0.9104477611940298,0.8970588235294118,0.8888888888888888,0.11594202898550725,0.8930662119920432,119,True,0,,out-of-distribution generalization uses targeted modeling mechanism
codex_0275,base,evaluation_metrics,advanced,False,True,False,0.3625,0.3918918918918919,0.37662337662337664,0.3469387755102041,0.525,0.383958719851577,121,False,0,,bertscore uses contextual token embeddings match
codex_0275,lora,evaluation_metrics,advanced,True,True,True,0.8933333333333333,0.9054054054054054,0.8993288590604026,0.8571428571428571,0.09333333333333334,0.8898830297219559,122,True,0,,bertscore uses targeted modeling mechanism contextual
codex_0330,base,systems_deployment,intermediate,True,True,True,0.20833333333333334,0.12195121951219512,0.15384615384615383,0.15517241379310345,0.7291666666666666,0.17172579575596816,69,False,0,,kv-cache reuse significantly impacts performance reducing
codex_0330,lora,systems_deployment,intermediate,True,True,True,0.5569620253164557,0.5365853658536586,0.546583850931677,0.4827586206896552,0.31645569620253167,0.5511716113010403,124,True,0,,kv-cache reuse connects concrete technical mechanism
codex_0310,base,evaluation_metrics,advanced,True,True,True,0.2222222222222222,0.15,0.1791044776119403,0.18181818181818182,0.6111111111111112,0.21125056535504294,81,False,0,,pairwise win rate analysis fail accurately
codex_0310,lora,evaluation_metrics,advanced,True,True,True,0.8902439024390244,0.9125,0.9012345679012346,0.8909090909090909,0.10975609756097561,0.8970045988338671,136,True,0,,pairwise win rate connects concrete technical
codex_0408,base,evaluation_metrics,intermediate,True,True,True,0.25,0.18055555555555555,0.2096774193548387,0.18867924528301888,0.7115384615384616,0.21624549370288867,81,False,0,,ablation tables help teams understand impact
codex_0408,lora,evaluation_metrics,intermediate,True,True,True,0.9577464788732394,0.9444444444444444,0.951048951048951,0.9245283018867925,0.04225352112676056,0.9454234179320546,119,True,0,,ablation tables useful identify training choices
codex_0461,base,systems_deployment,intermediate,True,True,True,0.34146341463414637,0.19718309859154928,0.25,0.22641509433962265,0.4878048780487805,0.2834330418775886,65,False,0,,kv-cache blocks managed similarly virtual memory
codex_0461,lora,systems_deployment,intermediate,True,True,True,0.7605633802816901,0.7605633802816901,0.7605633802816902,0.7547169811320755,0.22535211267605634,0.7612144565506245,116,True,0,,paged attention becomes useful serve many
codex_0298,base,systems_deployment,intro,True,True,True,0.3333333333333333,0.24324324324324326,0.28125,0.2727272727272727,0.5,0.31193181818181814,74,False,0,,throughput benchmarking measures tokens per second
codex_0298,lora,systems_deployment,intro,True,True,True,0.9154929577464789,0.8783783783783784,0.896551724137931,0.8363636363636363,0.07042253521126761,0.8864585632919775,123,True,0,,throughput benchmarking uses targeted modeling mechanism
codex_0286,base,evaluation_metrics,advanced,True,True,True,0.43902439024390244,0.22784810126582278,0.29999999999999993,0.21568627450980393,0.5121951219512195,0.30709230033476803,64,False,0,,inter-annotator agreement measures consistency between multiple
codex_0286,lora,evaluation_metrics,advanced,True,True,True,0.5316455696202531,0.5316455696202531,0.5316455696202531,0.49019607843137253,0.3670886075949367,0.5364730702407545,125,True,0,,inter-annotator agreement uses targeted modeling mechanism
codex_0367,base,training_optimization,intermediate,True,True,True,0.37777777777777777,0.20987654320987653,0.26984126984126977,0.2542372881355932,0.4222222222222222,0.3121307506053268,64,False,0,,gradient checkpointing reduces memory usage recomputing
codex_0367,lora,training_optimization,intermediate,True,True,True,0.9358974358974359,0.9012345679012346,0.9182389937106918,0.8813559322033898,0.0641025641025641,0.9116669946618778,123,True,0,,gradient checkpointing useful reduce memory usage
codex_0041,base,evaluation_metrics,intermediate,False,True,False,0.3137254901960784,0.19047619047619047,0.23703703703703702,0.22413793103448276,0.49019607843137253,0.274727293216137,81,False,0,,pairwise win rate captures relative preference
codex_0041,lora,evaluation_metrics,intermediate,True,True,True,0.9176470588235294,0.9285714285714286,0.923076923076923,0.9137931034482759,0.08235294117647059,0.9199414885317521,135,True,0,,pairwise win rate useful capture relative
codex_0417,base,alignment_preference_learning,intermediate,True,True,True,0.515625,0.42857142857142855,0.4680851063829787,0.32727272727272727,0.375,0.456419245647969,94,False,0,,preference data margins used production reduce
codex_0417,lora,alignment_preference_learning,intermediate,True,True,True,0.3972602739726027,0.37662337662337664,0.38666666666666666,0.38181818181818183,0.5068493150684932,0.40142714819427144,123,True,0,,preference data margins uses targeted mechanism--pairs
codex_0243,base,data_preprocessing,intro,False,True,False,0.3333333333333333,0.21739130434782608,0.26315789473684204,0.26666666666666666,0.5555555555555556,0.29122807017543856,73,False,0,,data augmentation increases coverage robustness transforming
codex_0243,lora,data_preprocessing,intro,True,True,True,0.9142857142857143,0.927536231884058,0.920863309352518,0.9111111111111111,0.05714285714285714,0.92172433481786,117,True,0,,data augmentation uses targeted modeling mechanism
codex_0017,base,theory_generalization,advanced,True,True,True,0.35714285714285715,0.2597402597402597,0.30075187969924816,0.2641509433962264,0.5714285714285714,0.3107745779543198,100,False,0,,double descent phenomenon high-capacity exhibit improved
codex_0017,lora,theory_generalization,advanced,True,True,True,0.8875,0.922077922077922,0.9044585987261146,0.8867924528301887,0.0875,0.9012482724432158,135,True,0,,double descent connects concrete technical mechanism
codex_0176,base,architectures,intro,True,True,True,0.44776119402985076,0.37037037037037035,0.4054054054054054,0.37037037037037035,0.373134328358209,0.42986568658210444,96,False,0,,rotary positional embeddings encode relative position
codex_0176,lora,architectures,intro,True,True,True,0.8372093023255814,0.8888888888888888,0.8622754491017963,0.8703703703703703,0.08139534883720931,0.8727485597280888,138,True,0,,rotary positional embeddings uses targeted modeling
codex_0270,base,theory_generalization,intermediate,True,True,True,0.5135135135135135,0.25333333333333335,0.3392857142857143,0.28846153846153844,0.43243243243243246,0.36082194832194836,58,False,0,,information bottleneck mechanism encourages learning compressing
codex_0270,lora,theory_generalization,intermediate,True,True,True,0.8831168831168831,0.9066666666666666,0.894736842105263,0.8846153846153846,0.1038961038961039,0.8924115358325884,126,True,0,,information bottleneck useful frame learning compression
codex_0015,base,alignment_preference_learning,advanced,False,True,False,0.3103448275862069,0.1267605633802817,0.18,0.19148936170212766,0.5517241379310345,0.22311371973587674,54,False,0,,regularization tested under conditions highlight primary
codex_0015,lora,alignment_preference_learning,advanced,True,True,True,0.6461538461538462,0.5915492957746479,0.6176470588235294,0.5531914893617021,0.24615384615384617,0.6219630307114663,113,True,0,,regularization uses targeted mechanism preserve base
codex_0383,base,safety_robustness,advanced,False,True,False,0.5128205128205128,0.26666666666666666,0.3508771929824562,0.28,0.46153846153846156,0.3612955465587045,59,False,0,,factual consistency checks involve comparing generated
codex_0383,lora,safety_robustness,advanced,True,True,True,0.52,0.52,0.52,0.48,0.36,0.528,115,True,0,,factual consistency checks uses targeted modeling
codex_0244,base,safety_robustness,advanced,True,True,True,0.45,0.2535211267605634,0.3243243243243243,0.20833333333333334,0.5,0.32167792792792793,68,False,0,,adversarial prompts tested effectiveness evaluating they
codex_0244,lora,safety_robustness,advanced,True,True,True,0.6029411764705882,0.5774647887323944,0.5899280575539568,0.5416666666666666,0.25,0.6018735011990408,115,True,1,plural_subject_uses,adversarial prompts uses targeted modeling mechanism
codex_0260,base,alignment_preference_learning,intro,True,True,True,0.3793103448275862,0.3235294117647059,0.3492063492063492,0.34782608695652173,0.5,0.37148033126293994,91,False,0,,constitutional involves using written principles guide
codex_0260,lora,alignment_preference_learning,intro,True,True,True,0.9104477611940298,0.8970588235294118,0.9037037037037037,0.8695652173913043,0.08955223880597014,0.8961806907491527,123,True,0,,constitutional uses targeted modeling mechanism scale
codex_0363,base,data_preprocessing,intermediate,True,True,True,0.36065573770491804,0.29333333333333333,0.3235294117647059,0.2692307692307692,0.5573770491803278,0.3278187819894667,91,False,0,,length bucketing reduces padding waste improves
codex_0363,lora,data_preprocessing,intermediate,True,True,True,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9038461538461539,0.09333333333333334,0.9059615384615384,125,True,0,,length bucketing useful reduce padding waste
codex_0085,base,systems_deployment,intermediate,True,True,True,0.37209302325581395,0.21052631578947367,0.2689075630252101,0.25,0.5116279069767442,0.2971003517686144,68,False,0,,low-rank adapter merging lora simplifies serving
codex_0085,lora,systems_deployment,intermediate,True,True,True,0.8846153846153846,0.9078947368421053,0.8961038961038961,0.9038461538461539,0.10256410256410256,0.8982392607392606,124,True,0,,lora adapter merging useful remove adapter
codex_0107,base,training_optimization,intro,True,True,True,0.2978723404255319,0.18181818181818182,0.22580645161290325,0.1875,0.5531914893617021,0.24938014756348664,77,False,0,,early stopping technique used prevent overfitting
codex_0107,lora,training_optimization,intro,True,True,True,0.96,0.935064935064935,0.9473684210526316,0.8958333333333334,0.04,0.9363793859649123,126,True,0,,early stopping uses targeted modeling mechanism
codex_0302,base,theory_generalization,advanced,True,True,True,0.4791666666666667,0.3194444444444444,0.3833333333333333,0.28846153846153844,0.3958333333333333,0.3927403846153846,82,False,0,,sharpness-aware minimization seeks optimize parameters neighborhoods
codex_0302,lora,theory_generalization,advanced,True,True,True,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.8846153846153846,0.08333333333333333,0.9003205128205127,119,True,0,,sharpness-aware minimization connects concrete technical mechanism
codex_0416,base,evaluation_metrics,intro,True,True,True,0.17543859649122806,0.14925373134328357,0.16129032258064516,0.14583333333333334,0.7192982456140351,0.17533779003961517,91,False,0,,ablation tables help identify impact individual
codex_0416,lora,evaluation_metrics,intro,True,True,True,0.8857142857142857,0.9253731343283582,0.9051094890510949,0.8958333333333334,0.05714285714285714,0.9084525981925617,120,True,0,,ablation tables uses targeted modeling mechanism
codex_0505,base,evaluation_metrics,intro,True,True,True,0.3103448275862069,0.2727272727272727,0.2903225806451613,0.2978723404255319,0.6551724137931034,0.3003857714245142,98,False,0,,pass used evaluate functional correctness stochastic
codex_0505,lora,evaluation_metrics,intro,True,True,True,0.9242424242424242,0.9242424242424242,0.9242424242424242,0.8936170212765957,0.07575757575757576,0.916586073500967,113,True,0,,pass uses targeted modeling mechanism estimate
codex_0185,base,training_optimization,intro,True,True,True,0.4444444444444444,0.2631578947368421,0.3305785123966942,0.3148148148148148,0.4222222222222222,0.3637174778083869,67,False,0,,gradient checkpointing reduces memory usage reusing
codex_0185,lora,training_optimization,intro,True,True,True,0.9315068493150684,0.8947368421052632,0.912751677852349,0.8703703703703703,0.0684931506849315,0.9049696267012622,120,True,0,,gradient checkpointing uses targeted modeling mechanism
codex_0193,base,systems_deployment,intermediate,True,True,True,0.21739130434782608,0.12658227848101267,0.16000000000000003,0.13559322033898305,0.717391304347826,0.17228960943257188,79,False,0,,token throughput critical metric evaluating performance
codex_0193,lora,systems_deployment,intermediate,True,True,True,0.8125,0.8227848101265823,0.8176100628930818,0.7796610169491526,0.175,0.8092312919731373,136,True,0,,throughput benchmarking useful compare serving configurations
codex_0137,base,systems_deployment,intermediate,True,True,True,0.25,0.12195121951219512,0.16393442622950818,0.1206896551724138,0.7,0.17353306953080835,66,False,0,,kv-cache reuse like bert lead increased
codex_0137,lora,systems_deployment,intermediate,True,True,True,0.5443037974683544,0.524390243902439,0.5341614906832298,0.46551724137931033,0.34177215189873417,0.5356103819699554,127,True,0,,kv-cache reuse connects concrete technical mechanism
codex_0220,base,safety_robustness,advanced,True,True,True,0.4186046511627907,0.22784810126582278,0.29508196721311475,0.2692307692307692,0.5116279069767442,0.3176126865890495,63,False,0,,study evaluates sensitive data memorization affects
codex_0220,lora,safety_robustness,advanced,True,True,True,0.9367088607594937,0.9367088607594937,0.9367088607594937,0.9230769230769231,0.0379746835443038,0.9370983446932813,129,True,0,,sensitive data memorization connects concrete technical
codex_0059,base,safety_robustness,intermediate,True,True,True,0.32558139534883723,0.1891891891891892,0.23931623931623935,0.16,0.6511627906976745,0.23591532498509243,74,False,0,,adversarial prompts used test behavior under
codex_0059,lora,safety_robustness,intermediate,True,True,True,0.9452054794520548,0.9324324324324325,0.9387755102040816,0.92,0.0410958904109589,0.9371009225608051,118,True,0,,adversarial prompts useful stress-test behavior beyond
codex_0338,base,data_preprocessing,intro,True,True,True,0.2608695652173913,0.17391304347826086,0.20869565217391303,0.2222222222222222,0.6739130434782609,0.22968599033816423,77,False,0,,data augmentation involves transforming input data
codex_0338,lora,data_preprocessing,intro,True,True,True,0.9142857142857143,0.927536231884058,0.920863309352518,0.9111111111111111,0.08571428571428572,0.9174386205321456,116,True,0,,data augmentation uses targeted modeling mechanism
codex_0157,base,evaluation_metrics,intermediate,True,True,True,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.09433962264150944,0.8055555555555556,0.1194182389937107,57,False,0,,ablation studies help researchers understand different
codex_0157,lora,evaluation_metrics,intermediate,True,True,True,0.676056338028169,0.6666666666666666,0.6713286713286714,0.5660377358490566,0.2676056338028169,0.6541657916890444,125,True,0,,ablation tables useful identify training choices
codex_0209,base,systems_deployment,intro,True,True,True,0.4146341463414634,0.25757575757575757,0.31775700934579443,0.25,0.5121951219512195,0.32632493731479373,61,False,0,,paged attention balances scalability efficiency managing
codex_0209,lora,systems_deployment,intro,True,True,True,0.9242424242424242,0.9242424242424242,0.9242424242424242,0.8958333333333334,0.07575757575757576,0.9171401515151514,107,True,0,,paged attention uses targeted modeling mechanism
codex_0529,base,data_preprocessing,intro,True,True,True,0.35384615384615387,0.32857142857142857,0.3407407407407408,0.36,0.4461538461538462,0.37752136752136756,103,False,0,,subword vocabulary training balances compact sequence
codex_0529,lora,data_preprocessing,intro,True,True,True,0.9295774647887324,0.9428571428571428,0.9361702127659575,0.94,0.056338028169014086,0.9382514234342223,121,True,0,,subword vocabulary training uses targeted modeling
codex_0229,base,safety_robustness,intermediate,True,True,True,0.3448275862068966,0.2702702702702703,0.30303030303030304,0.22,0.5862068965517241,0.2988871473354232,88,False,0,,adversarial prompts allow testing under extreme
codex_0229,lora,safety_robustness,intermediate,True,True,True,0.9452054794520548,0.9324324324324325,0.9387755102040816,0.92,0.0410958904109589,0.9371009225608051,117,True,0,,adversarial prompts useful stress-test behavior beyond
codex_0322,base,architectures,intro,True,True,True,0.33962264150943394,0.2222222222222222,0.26865671641791045,0.23636363636363636,0.5849056603773585,0.28254908988505156,82,False,0,,vision transformer patch embeddings balance global
codex_0322,lora,architectures,intro,True,True,True,0.9125,0.9012345679012346,0.9068322981366459,0.8909090909090909,0.0875,0.9037016516092603,136,True,0,,vision transformer patch embeddings uses targeted
codex_0217,base,systems_deployment,intermediate,True,True,True,0.4857142857142857,0.25,0.33009708737864074,0.28,0.5142857142857142,0.3409153952843273,53,False,0,,tensor parallel inference improves performance distributing
codex_0217,lora,systems_deployment,intermediate,True,True,True,0.828125,0.7794117647058824,0.8030303030303031,0.78,0.15625,0.8033806818181818,107,True,0,,tensor parallelism connects concrete goal practical
codex_0158,base,safety_robustness,intro,False,True,False,0.3333333333333333,0.14473684210526316,0.20183486238532108,0.17647058823529413,0.5757575757575758,0.2288549281263798,56,False,0,,distribution shift used evaluate machine learning
codex_0158,lora,safety_robustness,intro,True,True,True,0.9333333333333333,0.9210526315789473,0.9271523178807947,0.9019607843137255,0.06666666666666667,0.9217815868069081,128,True,0,,distribution shift uses targeted modeling mechanism
codex_0507,base,theory_generalization,advanced,True,True,True,0.4090909090909091,0.23076923076923078,0.29508196721311475,0.26,0.5681818181818182,0.30682190760059613,70,False,0,,no-free-lunch theorem evaluates mechanisms based performance
codex_0507,lora,theory_generalization,advanced,True,True,True,0.935064935064935,0.9230769230769231,0.9290322580645162,0.92,0.05194805194805195,0.9296271470465018,127,True,0,,no-free-lunch theorem connects concrete technical mechanism
codex_0450,base,data_preprocessing,advanced,False,True,False,0.3111111111111111,0.2,0.24347826086956526,0.24,0.5777777777777777,0.2694202898550725,71,False,0,,training validation test splits evaluate they
codex_0450,lora,data_preprocessing,advanced,True,True,True,0.7941176470588235,0.7714285714285715,0.782608695652174,0.76,0.16176470588235295,0.7853005115089514,113,True,0,,train-validation-test splits uses targeted modeling mechanism--data
codex_0022,base,safety_robustness,intermediate,True,True,True,0.18867924528301888,0.125,0.15037593984962405,0.12280701754385964,0.6981132075471698,0.16621033716366387,82,False,0,,prompt injection detection involves identifying mitigating
codex_0022,lora,safety_robustness,intermediate,True,True,True,0.6707317073170732,0.6875,0.6790123456790124,0.5789473684210527,0.3170731707317073,0.6545832739029144,140,True,0,,prompt injection uses targeted modeling mechanism
codex_0491,base,alignment_preference_learning,intermediate,True,True,True,0.4418604651162791,0.2638888888888889,0.33043478260869563,0.26,0.46511627906976744,0.3434934277047523,67,False,0,,regularization used balance preserving base capabilities
codex_0491,lora,alignment_preference_learning,intermediate,True,True,True,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.94,0.027777777777777776,0.9558333333333333,120,True,0,,regularization becomes useful preserve base capabilities
